state,year,period,labor_force_participation_rate,employment_population_ratio,labor_force,employment,unemployment,unemployment_rate
New Mexico,2014,Jul,58.1,54.2,931549,870102,61447,6.6
New Mexico,2014,Aug,58.1,54.3,932840,871735,61105,6.6
New Mexico,2014,Sep,58.2,54.4,934149,873427,60722,6.5
New Mexico,2014,Oct,58.2,54.5,935256,874941,60315,6.4
New Mexico,2014,Nov,58.2,54.5,936040,876027,60013,6.4
New Mexico,2014,Dec,58.3,54.5,936723,876625,60098,6.4
New Mexico,2015,Jan,58.3,54.5,937449,876798,60651,6.5
New Mexico,2015,Feb,58.3,54.5,938267,876702,61565,6.6
New Mexico,2015,Mar,58.4,54.5,939088,876587,62501,6.7
New Mexico,2015,Apr,58.4,54.5,939710,876589,63121,6.7
New Mexico,2015,May,58.4,54.5,939838,876592,63246,6.7
New Mexico,2015,Jun,58.3,54.4,939351,876434,62917,6.7
New Mexico,2015,Jul,58.3,54.4,938492,876122,62370,6.6
New Mexico,2015,Aug,58.2,54.3,937602,875731,61871,6.6
New Mexico,2015,Sep,58.1,54.3,936945,875502,61443,6.6
New Mexico,2015,Oct,58.1,54.3,936887,875740,61147,6.5
New Mexico,2015,Nov,58.1,54.3,937588,876509,61079,6.5
New Mexico,2015,Dec,58.2,54.4,938775,877628,61147,6.5
New Mexico,2016,Jan,58.2,54.4,940030,878770,61260,6.5
New Mexico,2016,Feb,58.3,54.5,941120,879654,61466,6.5
New Mexico,2016,Mar,58.3,54.5,941995,880148,61847,6.6
New Mexico,2016,Apr,58.3,54.5,942848,880344,62504,6.6
New Mexico,2016,May,58.4,54.5,943841,880426,63415,6.7
New Mexico,2016,Jun,58.4,54.4,944847,880481,64366,6.8
New Mexico,2016,Jul,58.5,54.4,945687,880580,65107,6.9
New Mexico,2016,Aug,58.5,54.4,946277,880730,65547,6.9
New Mexico,2016,Sep,58.5,54.4,946531,880785,65746,6.9
New Mexico,2016,Oct,58.4,54.4,946423,880745,65678,6.9
New Mexico,2016,Nov,58.4,54.4,946214,880917,65297,6.9
New Mexico,2016,Dec,58.4,54.4,946205,881536,64669,6.8
New Mexico,2017,Jan,58.4,54.4,946539,882689,63850,6.7
New Mexico,2017,Feb,58.4,54.5,947071,884279,62792,6.6
New Mexico,2017,Mar,58.4,54.6,947488,885941,61547,6.5
New Mexico,2017,Apr,58.4,54.7,947695,887466,60229,6.4
New Mexico,2017,May,58.4,54.8,947680,888756,58924,6.2
New Mexico,2017,Jun,58.4,54.8,947435,889695,57740,6.1
New Mexico,2017,Jul,58.3,54.8,947048,890296,56752,6.0
New Mexico,2017,Aug,58.3,54.8,946470,890628,55842,5.9
New Mexico,2017,Sep,58.2,54.8,945720,890845,54875,5.8
New Mexico,2017,Oct,58.1,54.8,944875,891143,53732,5.7
New Mexico,2017,Nov,58.0,54.8,944012,891611,52401,5.6
New Mexico,2017,Dec,58.0,54.8,943321,892452,50869,5.4
New Mexico,2018,Jan,57.9,54.9,943120,893819,49301,5.2
New Mexico,2018,Feb,58.0,55.0,943599,895732,47867,5.1
New Mexico,2018,Mar,58.0,55.1,944580,897952,46628,4.9
New Mexico,2018,Apr,58.0,55.2,945538,899906,45632,4.8
New Mexico,2018,May,58.1,55.3,946230,901184,45046,4.8
New Mexico,2018,Jun,58.1,55.3,946766,901835,44931,4.7
New Mexico,2018,Jul,58.1,55.3,947262,902063,45199,4.8
New Mexico,2018,Aug,58.1,55.3,948006,902172,45834,4.8
New Mexico,2018,Sep,58.1,55.3,949187,902410,46777,4.9
New Mexico,2018,Oct,58.2,55.3,950764,902930,47834,5.0
New Mexico,2018,Nov,58.3,55.3,952564,903804,48760,5.1
New Mexico,2018,Dec,58.3,55.3,954259,904938,49321,5.2
New Mexico,2019,Jan,58.4,55.4,955496,906060,49436,5.2
New Mexico,2019,Feb,58.4,55.4,956167,906992,49175,5.1
New Mexico,2019,Mar,58.4,55.4,956600,907807,48793,5.1
New Mexico,2019,Apr,58.4,55.4,957079,908708,48371,5.1
New Mexico,2019,May,58.4,55.5,957754,909759,47995,5.0
New Mexico,2019,Jun,58.4,55.5,958761,910955,47806,5.0
New Mexico,2019,Jul,58.5,55.6,960112,912277,47835,5.0
New Mexico,2019,Aug,58.5,55.6,961660,913746,47914,5.0
New Mexico,2019,Sep,58.6,55.7,963255,915438,47817,5.0
New Mexico,2019,Oct,58.6,55.7,964590,916937,47653,4.9
New Mexico,2019,Nov,58.6,55.7,965322,917621,47701,4.9
New Mexico,2019,Dec,58.6,55.7,965432,917128,48304,5.0
New Mexico,2020,Jan,58.5,55.5,965005,915559,49446,5.1
New Mexico,2020,Feb,58.4,55.4,964169,913313,50856,5.3
New Mexico,2020,Mar,58.4,55.2,963348,911218,52130,5.4
New Mexico,2020,Apr,55.0,49.5,908572,817889,90683,10.0
New Mexico,2020,May,55.1,49.6,909383,818702,90681,10.0
New Mexico,2020,Jun,55.1,49.7,910846,821293,89553,9.8
New Mexico,2020,Jul,57.1,49.9,943199,825171,118028,12.5
New Mexico,2020,Aug,55.2,50.1,913887,828885,85002,9.3
New Mexico,2020,Sep,58.0,53.0,960687,877596,83091,8.6
New Mexico,2020,Oct,58.0,53.0,960709,878694,82015,8.5
New Mexico,2020,Nov,57.9,53.0,960308,878206,82102,8.5
New Mexico,2020,Dec,57.9,52.9,960113,877690,82423,8.6
New Mexico,2021,Jan,57.8,52.8,958879,875603,83276,8.7
New Mexico,2021,Feb,57.8,53.0,959116,879428,79688,8.3
New Mexico,2021,Mar,57.6,52.8,956628,877636,78992,8.3
New Mexico,2021,Apr,57.4,52.8,954446,877043,77403,8.1
New Mexico,2021,May,57.3,52.8,953077,877309,75768,7.9
New Mexico,2021,Jun,57.2,52.7,951662,876867,74795,7.9
New Mexico,2021,Jul,57.3,53.0,954277,881803,72474,7.6
New Mexico,2021,Aug,57.3,53.1,953740,884958,68782,7.2
New Mexico,2021,Sep,57.1(P),53.2(P),951929(P),886344(P),65585(P),6.9(P)
New Mexico,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.
New York,2011,Jan,62.0,56.8,9559651,8760232,799419,8.4
New York,2011,Feb,61.9,56.7,9548708,8757912,790796,8.3
New York,2011,Mar,61.8,56.7,9536257,8752207,784050,8.2
New York,2011,Apr,61.6,56.6,9523346,8742652,780694,8.2
New York,2011,May,61.5,56.5,9513763,8731832,781931,8.2
New York,2011,Jun,61.5,56.4,9510326,8723753,786573,8.3
New York,2011,Jul,61.5,56.3,9514587,8722045,792542,8.3
New York,2011,Aug,61.5,56.3,9524566,8725968,798598,8.4
New York,2011,Sep,61.5,56.3,9536393,8732476,803917,8.4
New York,2011,Oct,61.6,56.4,9548032,8739046,808986,8.5
New York,2011,Nov,61.6,56.4,9556997,8743315,813682,8.5
New York,2011,Dec,61.6,56.3,9561987,8744223,817764,8.6
New York,2012,Jan,61.6,56.3,9564435,8742699,821736,8.6
New York,2012,Feb,61.6,56.3,9568747,8742066,826681,8.6
New York,2012,Mar,61.6,56.3,9575456,8742131,833325,8.7
New York,2012,Apr,61.6,56.2,9581857,8742019,839838,8.8
New York,2012,May,61.7,56.2,9588258,8744437,843821,8.8
New York,2012,Jun,61.7,56.2,9595186,8751630,843556,8.8
New York,2012,Jul,61.7,56.3,9602750,8764316,838434,8.7
New York,2012,Aug,61.7,56.4,9612652,8781926,830726,8.6
New York,2012,Sep,61.8,56.5,9625882,8802411,823471,8.6
New York,2012,Oct,61.8,56.6,9638067,8820734,817333,8.5
New York,2012,Nov,61.8,56.6,9645668,8833612,812056,8.4
New York,2012,Dec,61.8,56.7,9647282,8840572,806710,8.4
New York,2013,Jan,61.8,56.6,9643243,8842773,800470,8.3
New York,2013,Feb,61.7,56.6,9637148,8844420,792728,8.2
New York,2013,Mar,61.7,56.7,9634141,8850795,783346,8.1
New York,2013,Apr,61.7,56.7,9638121,8864330,773791,8.0
New York,2013,May,61.7,56.8,9646461,8880236,766225,7.9
New York,2013,Jun,61.8,56.9,9655330,8893914,761416,7.9
New York,2013,Jul,61.8,56.9,9660293,8902869,757424,7.8
New York,2013,Aug,61.7,56.9,9655577,8906160,749417,7.8
New York,2013,Sep,61.6,56.9,9640261,8905146,735115,7.6
New York,2013,Oct,61.4,56.9,9620358,8902906,717452,7.5
New York,2013,Nov,61.3,56.8,9601154,8901935,699219,7.3
New York,2013,Dec,61.2,56.8,9583747,8901999,681748,7.1
New York,2014,Jan,61.1,56.8,9568507,8903251,665256,7.0
New York,2014,Feb,61.0,56.8,9555038,8905204,649834,6.8
New York,2014,Mar,60.9,56.8,9543233,8906972,636261,6.7
New York,2014,Apr,60.8,56.8,9531922,8907932,623990,6.5
New York,2014,May,60.7,56.8,9521136,8909964,611172,6.4
New York,2014,Jun,60.6,56.8,9512596,8914743,597853,6.3
New York,2014,Jul,60.6,56.8,9506832,8921190,585642,6.2
New York,2014,Aug,60.6,56.9,9505320,8929372,575948,6.1
New York,2014,Sep,60.6,56.9,9507458,8938865,568593,6.0
New York,2014,Oct,60.6,57.0,9510169,8948744,561425,5.9
New York,2014,Nov,60.6,57.0,9512399,8958578,553821,5.8
New York,2014,Dec,60.6,57.1,9517113,8969792,547321,5.8
New York,2015,Jan,60.6,57.2,9524954,8982601,542353,5.7
New York,2015,Feb,60.7,57.3,9533927,8995441,538486,5.6
New York,2015,Mar,60.7,57.3,9542416,9008594,533822,5.6
New York,2015,Apr,60.8,57.4,9548293,9021384,526909,5.5
New York,2015,May,60.8,57.5,9549164,9032002,517162,5.4
New York,2015,Jun,60.7,57.5,9543550,9038865,504685,5.3
New York,2015,Jul,60.7,57.5,9534767,9043435,491332,5.2
New York,2015,Aug,60.6,57.6,9527129,9047482,479647,5.0
New York,2015,Sep,60.6,57.6,9523717,9053257,470460,4.9
New York,2015,Oct,60.6,57.6,9527500,9062751,464749,4.9
New York,2015,Nov,60.6,57.7,9537575,9074704,462871,4.9
New York,2015,Dec,60.7,57.8,9548386,9085645,462741,4.8
New York,2016,Jan,60.8,57.8,9554664,9092379,462285,4.8
New York,2016,Feb,60.8,57.8,9553707,9092674,461033,4.8
New York,2016,Mar,60.7,57.8,9545384,9086193,459191,4.8
New York,2016,Apr,60.6,57.7,9533668,9075462,458206,4.8
New York,2016,May,60.6,57.6,9523916,9064157,459759,4.8
New York,2016,Jun,60.5,57.6,9518429,9054675,463754,4.9
New York,2016,Jul,60.5,57.5,9516807,9048360,468447,4.9
New York,2016,Aug,60.5,57.5,9517447,9045264,472183,5.0
New York,2016,Sep,60.5,57.5,9518718,9044383,474335,5.0
New York,2016,Oct,60.5,57.5,9518573,9045425,473148,5.0
New York,2016,Nov,60.5,57.5,9517508,9050218,467290,4.9
New York,2016,Dec,60.5,57.6,9518132,9059508,458624,4.8
New York,2017,Jan,60.5,57.7,9522329,9072158,450171,4.7
New York,2017,Feb,60.6,57.8,9531257,9087600,443657,4.7
New York,2017,Mar,60.7,57.9,9542763,9102363,440400,4.6
New York,2017,Apr,60.8,58.0,9554679,9114164,440515,4.6
New York,2017,May,60.8,58.0,9565314,9122791,442523,4.6
New York,2017,Jun,60.9,58.1,9573073,9127872,445201,4.7
New York,2017,Jul,60.9,58.1,9575872,9128335,447537,4.7
New York,2017,Aug,60.9,58.0,9571742,9123637,448105,4.7
New York,2017,Sep,60.8,58.0,9561085,9114586,446499,4.7
New York,2017,Oct,60.7,57.9,9546121,9102795,443326,4.6
New York,2017,Nov,60.6,57.8,9529958,9090207,439751,4.6
New York,2017,Dec,60.5,57.8,9515889,9081187,434702,4.6
New York,2018,Jan,60.5,57.8,9507439,9079411,428028,4.5
New York,2018,Feb,60.5,57.8,9506345,9086086,420259,4.4
New York,2018,Mar,60.6,57.9,9511032,9099525,411507,4.3
New York,2018,Apr,60.6,58.0,9516177,9114414,401763,4.2
New York,2018,May,60.6,58.1,9517060,9125176,391884,4.1
New York,2018,Jun,60.6,58.2,9513390,9130638,382752,4.0
New York,2018,Jul,60.6,58.2,9507665,9132403,375262,3.9
New York,2018,Aug,60.5,58.2,9504009,9133002,371007,3.9
New York,2018,Sep,60.5,58.2,9503327,9132833,370494,3.9
New York,2018,Oct,60.6,58.2,9505478,9132696,372782,3.9
New York,2018,Nov,60.6,58.2,9509895,9133931,375964,4.0
New York,2018,Dec,60.6,58.2,9514720,9136431,378289,4.0
New York,2019,Jan,60.7,58.3,9516504,9138251,378253,4.0
New York,2019,Feb,60.7,58.3,9512517,9137837,374680,3.9
New York,2019,Mar,60.6,58.3,9504408,9135086,369322,3.9
New York,2019,Apr,60.6,58.3,9495874,9132034,363840,3.8
New York,2019,May,60.6,58.3,9490611,9130527,360084,3.8
New York,2019,Jun,60.6,58.3,9490628,9131332,359296,3.8
New York,2019,Jul,60.6,58.3,9495297,9134428,360869,3.8
New York,2019,Aug,60.7,58.4,9502975,9140474,362501,3.8
New York,2019,Sep,60.8,58.5,9513798,9152288,361510,3.8
New York,2019,Oct,60.9,58.6,9524726,9166554,358172,3.8
New York,2019,Nov,60.9,58.7,9530112,9175122,354990,3.7
New York,2019,Dec,60.9,58.7,9527474,9172201,355273,3.7
New York,2020,Jan,60.9,58.6,9518110,9158192,359918,3.8
New York,2020,Feb,60.8,58.5,9504276,9136670,367606,3.9
New York,2020,Mar,60.8,58.4,9490040,9115724,374316,3.9
New York,2020,Apr,56.8,47.6,8870365,7434677,1435688,16.2
New York,2020,May,57.4,48.4,8950469,7542872,1407597,15.7
New York,2020,Jun,59.5,50.6,9279154,7883108,1396046,15.0
New York,2020,Jul,60.2,51.4,9377175,7998562,1378613,14.7
New York,2020,Aug,60.4,53.3,9399119,8300511,1098608,11.7
New York,2020,Sep,59.8,53.8,9300792,8372958,927834,10.0
New York,2020,Oct,59.3,54.2,9226555,8424046,802509,8.7
New York,2020,Nov,59.6,54.4,9261209,8457527,803682,8.7
New York,2020,Dec,59.8,54.6,9290419,8484485,805934,8.7
New York,2021,Jan,59.8,54.5,9283011,8467554,815457,8.8
New York,2021,Feb,59.9,54.6,9289219,8463254,825965,8.9
New York,2021,Mar,61.4,56.2,9523660,8719375,804285,8.4
New York,2021,Apr,61.3,56.3,9502491,8727560,774931,8.2
New York,2021,May,60.9,56.1,9430981,8692479,738502,7.8
New York,2021,Jun,60.9,56.2,9418217,8692511,725706,7.7
New York,2021,Jul,60.5,55.9,9355119,8647162,707957,7.6
New York,2021,Aug,60.4,55.9,9338579,8647834,690745,7.4
New York,2021,Sep,60.3(P),56.0(P),9316186(P),8652656(P),663530(P),7.1(P)
New York,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.
North Carolina,2011,Jan,62.9,56.4,4640615,4157931,482684,10.4
North Carolina,2011,Feb,62.9,56.4,4642589,4163486,479103,10.3
North Carolina,2011,Mar,62.8,56.4,4643342,4167826,475516,10.2
North Carolina,2011,Apr,62.8,56.4,4644273,4170634,473639,10.2
North Carolina,2011,May,62.8,56.4,4646793,4172192,474601,10.2
North Carolina,2011,Jun,62.8,56.3,4650932,4173283,477649,10.3
North Carolina,2011,Jul,62.8,56.3,4656313,4175330,480983,10.3
North Carolina,2011,Aug,62.8,56.3,4662440,4179593,482847,10.4
North Carolina,2011,Sep,62.8,56.3,4668641,4186860,481781,10.3
North Carolina,2011,Oct,62.8,56.4,4674451,4196794,477657,10.2
North Carolina,2011,Nov,62.8,56.5,4679145,4208165,470980,10.1
North Carolina,2011,Dec,62.8,56.6,4682632,4219676,462956,9.9
North Carolina,2012,Jan,62.8,56.7,4685349,4230281,455068,9.7
North Carolina,2012,Feb,62.7,56.7,4687985,4239253,448732,9.6
North Carolina,2012,Mar,62.7,56.8,4690963,4245775,445188,9.5
North Carolina,2012,Apr,62.7,56.8,4694447,4250182,444265,9.5
North Carolina,2012,May,62.7,56.8,4699826,4254632,445194,9.5
North Carolina,2012,Jun,62.8,56.8,4708084,4261249,446835,9.5
North Carolina,2012,Jul,62.9,56.9,4718993,4270883,448110,9.5
North Carolina,2012,Aug,63.0,57.0,4731208,4282400,448808,9.5
North Carolina,2012,Sep,63.0,57.1,4743200,4293726,449474,9.5
North Carolina,2012,Oct,63.1,57.1,4752900,4302880,450020,9.5
North Carolina,2012,Nov,63.1,57.1,4758979,4308809,450170,9.5
North Carolina,2012,Dec,63.1,57.1,4761413,4311658,449755,9.4
North Carolina,2013,Jan,63.0,57.1,4761137,4312086,449051,9.4
North Carolina,2013,Feb,62.7,57.0,4743684,4311836,431848,9.1
North Carolina,2013,Mar,62.5,57.0,4728352,4313036,415316,8.8
North Carolina,2013,Apr,62.3,57.0,4716914,4317396,399518,8.5
North Carolina,2013,May,62.1,57.0,4708233,4324012,384221,8.2
North Carolina,2013,Jun,61.9,57.1,4700202,4331352,368850,7.8
North Carolina,2013,Jul,61.7,57.1,4691444,4338744,352700,7.5
North Carolina,2013,Aug,61.6,57.1,4688961,4346556,342405,7.3
North Carolina,2013,Sep,61.3,57.2,4667427,4354108,313319,6.7
North Carolina,2013,Oct,61.2,57.2,4668675,4360357,308318,6.6
North Carolina,2013,Nov,61.2,57.2,4669501,4365537,303964,6.5
North Carolina,2013,Dec,61.2,57.2,4671157,4370197,300960,6.4
North Carolina,2014,Jan,61.1,57.2,4674182,4375293,298889,6.4
North Carolina,2014,Feb,61.1,57.3,4678328,4381465,296863,6.3
North Carolina,2014,Mar,61.1,57.3,4683224,4388272,294952,6.3
North Carolina,2014,Apr,61.1,57.3,4687746,4394339,293407,6.3
North Carolina,2014,May,61.1,57.3,4691864,4399972,291892,6.2
North Carolina,2014,Jun,61.1,57.4,4696574,4406318,290256,6.2
North Carolina,2014,Jul,61.1,57.4,4701014,4412779,288235,6.1
North Carolina,2014,Aug,61.1,57.4,4705145,4419198,285947,6.1
North Carolina,2014,Sep,61.1,57.4,4709906,4426731,283175,6.0
North Carolina,2014,Oct,61.1,57.5,4715147,4435823,279324,5.9
North Carolina,2014,Nov,61.1,57.5,4719503,4444742,274761,5.8
North Carolina,2014,Dec,61.1,57.6,4723623,4452536,271087,5.7
North Carolina,2015,Jan,61.1,57.6,4728780,4459141,269639,5.7
North Carolina,2015,Feb,61.1,57.6,4735727,4464853,270874,5.7
North Carolina,2015,Mar,61.1,57.6,4744251,4470715,273536,5.8
North Carolina,2015,Apr,61.2,57.6,4753189,4477145,276044,5.8
North Carolina,2015,May,61.2,57.7,4760636,4483514,277122,5.8
North Carolina,2015,Jun,61.2,57.7,4765102,4489001,276101,5.8
North Carolina,2015,Jul,61.2,57.7,4767689,4494279,273410,5.7
North Carolina,2015,Aug,61.1,57.7,4769911,4500058,269853,5.7
North Carolina,2015,Sep,61.1,57.7,4772715,4506791,265924,5.6
North Carolina,2015,Oct,61.0,57.7,4778016,4515716,262300,5.5
North Carolina,2015,Nov,61.1,57.8,4787250,4527769,259481,5.4
North Carolina,2015,Dec,61.2,57.9,4798884,4541877,257007,5.4
North Carolina,2016,Jan,61.2,58.0,4810316,4555925,254391,5.3
North Carolina,2016,Feb,61.3,58.1,4819869,4568181,251688,5.2
North Carolina,2016,Mar,61.3,58.1,4826578,4577708,248870,5.2
North Carolina,2016,Apr,61.3,58.1,4830974,4584798,246176,5.1
North Carolina,2016,May,61.2,58.1,4834712,4590267,244445,5.1
North Carolina,2016,Jun,61.2,58.1,4838912,4594881,244031,5.0
North Carolina,2016,Jul,61.2,58.1,4844325,4599901,244424,5.0
North Carolina,2016,Aug,61.2,58.1,4851158,4605874,245284,5.1
North Carolina,2016,Sep,61.2,58.1,4859201,4612759,246442,5.1
North Carolina,2016,Oct,61.2,58.1,4867434,4620450,246984,5.1
North Carolina,2016,Nov,61.3,58.2,4875090,4629236,245854,5.0
North Carolina,2016,Dec,61.3,58.2,4882053,4639157,242896,5.0
North Carolina,2017,Jan,61.3,58.3,4888542,4649921,238621,4.9
North Carolina,2017,Feb,61.3,58.4,4894820,4661285,233535,4.8
North Carolina,2017,Mar,61.3,58.4,4901230,4672413,228817,4.7
North Carolina,2017,Apr,61.3,58.5,4909028,4683753,225275,4.6
North Carolina,2017,May,61.4,58.6,4918641,4695988,222653,4.5
North Carolina,2017,Jun,61.4,58.7,4929298,4708444,220854,4.5
North Carolina,2017,Jul,61.5,58.7,4939771,4719691,220080,4.5
North Carolina,2017,Aug,61.5,58.8,4947973,4728460,219513,4.4
North Carolina,2017,Sep,61.5,58.8,4952578,4734000,218578,4.4
North Carolina,2017,Oct,61.4,58.7,4953536,4736356,217180,4.4
North Carolina,2017,Nov,61.3,58.7,4952427,4736832,215595,4.4
North Carolina,2017,Dec,61.2,58.6,4951976,4738391,213585,4.3
North Carolina,2018,Jan,61.2,58.6,4954854,4743584,211270,4.3
North Carolina,2018,Feb,61.2,58.7,4962168,4753314,208854,4.2
North Carolina,2018,Mar,61.3,58.8,4972409,4766278,206131,4.1
North Carolina,2018,Apr,61.3,58.8,4981609,4778610,202999,4.1
North Carolina,2018,May,61.3,58.9,4987072,4787088,199984,4.0
North Carolina,2018,Jun,61.3,58.9,4989015,4791670,197345,4.0
North Carolina,2018,Jul,61.2,58.8,4988530,4793224,195306,3.9
North Carolina,2018,Aug,61.1,58.8,4988577,4793931,194646,3.9
North Carolina,2018,Sep,61.1,58.7,4991935,4796402,195533,3.9
North Carolina,2018,Oct,61.1,58.7,4999714,4802247,197467,3.9
North Carolina,2018,Nov,61.2,58.8,5011450,4811694,199756,4.0
North Carolina,2018,Dec,61.3,58.8,5024813,4823258,201555,4.0
North Carolina,2019,Jan,61.4,58.9,5037188,4834872,202316,4.0
North Carolina,2019,Feb,61.5,59.0,5047058,4845470,201588,4.0
North Carolina,2019,Mar,61.5,59.1,5054832,4854884,199948,4.0
North Carolina,2019,Apr,61.5,59.1,5061326,4863511,197815,3.9
North Carolina,2019,May,61.5,59.1,5067080,4871498,195582,3.9
North Carolina,2019,Jun,61.5,59.2,5072883,4879125,193758,3.8
North Carolina,2019,Jul,61.5,59.2,5079570,4887439,192131,3.8
North Carolina,2019,Aug,61.5,59.2,5087067,4897049,190018,3.7
North Carolina,2019,Sep,61.5,59.3,5094993,4908194,186799,3.7
North Carolina,2019,Oct,61.6,59.3,5102287,4919286,183001,3.6
North Carolina,2019,Nov,61.5,59.4,5107121,4927485,179636,3.5
North Carolina,2019,Dec,61.5,59.4,5109000,4930705,178295,3.5
North Carolina,2020,Jan,61.4,59.3,5108053,4928448,179605,3.5
North Carolina,2020,Feb,61.3,59.1,5105135,4921641,183494,3.6
North Carolina,2020,Mar,58.8,56.6,4901843,4713081,188762,3.9
North Carolina,2020,Apr,56.2,48.6,4689755,4054932,634823,13.5
North Carolina,2020,May,57.5,49.7,4799209,4151695,647514,13.5
North Carolina,2020,Jun,57.8,52.7,4828748,4404783,423965,8.8
North Carolina,2020,Jul,59.0,53.8,4932568,4499275,433293,8.8
North Carolina,2020,Aug,58.7,54.7,4911301,4579743,331558,6.8
North Carolina,2020,Sep,59.7,55.4,5006976,4642694,364282,7.3
North Carolina,2020,Oct,59.9,55.9,5028348,4687352,340996,6.8
North Carolina,2020,Nov,60.0,56.1,5035748,4712638,323110,6.4
North Carolina,2020,Dec,60.0,56.3,5040047,4731164,308883,6.1
North Carolina,2021,Jan,59.9,56.4,5039506,4741787,297719,5.9
North Carolina,2021,Feb,59.8,56.4,5032870,4746215,286655,5.7
North Carolina,2021,Mar,59.5,56.4,5016451,4757477,258974,5.2
North Carolina,2021,Apr,59.4,56.4,5013115,4761901,251214,5.0
North Carolina,2021,May,59.2,56.3,4997387,4757329,240058,4.8
North Carolina,2021,Jun,59.2,56.4,5000933,4769039,231894,4.6
North Carolina,2021,Jul,59.1,56.5,4999813,4777358,222455,4.4
North Carolina,2021,Aug,59.2,56.6,5011471,4794897,216574,4.3
North Carolina,2021,Sep,59.2(P),56.7(P),5021894(P),4810394(P),211500(P),4.2(P)
North Carolina,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.
North Dakota,2011,Jan,72.6,70.1,384036,370786,13250,3.5
North Dakota,2011,Feb,72.6,70.1,384570,371452,13118,3.4
North Dakota,2011,Mar,72.6,70.1,384923,371894,13029,3.4
North Dakota,2011,Apr,72.5,70.1,385203,372188,13015,3.4
North Dakota,2011,May,72.5,70.1,385579,372496,13083,3.4
North Dakota,2011,Jun,72.5,70.1,386171,372985,13186,3.4
North Dakota,2011,Jul,72.6,70.1,387021,373776,13245,3.4
North Dakota,2011,Aug,72.6,70.2,388085,374881,13204,3.4
North Dakota,2011,Sep,72.7,70.3,389260,376216,13044,3.4
North Dakota,2011,Oct,72.8,70.4,390370,377584,12786,3.3
North Dakota,2011,Nov,72.8,70.5,391260,378801,12459,3.2
North Dakota,2011,Dec,72.8,70.6,391899,379791,12108,3.1
North Dakota,2012,Jan,72.8,70.6,392396,380609,11787,3.0
North Dakota,2012,Feb,72.8,70.6,392930,381373,11557,2.9
North Dakota,2012,Mar,72.8,70.7,393520,382069,11451,2.9
North Dakota,2012,Apr,72.8,70.6,394095,382664,11431,2.9
North Dakota,2012,May,72.7,70.6,394721,383260,11461,2.9
North Dakota,2012,Jun,72.7,70.6,395387,383880,11507,2.9
North Dakota,2012,Jul,72.7,70.6,396002,384458,11544,2.9
North Dakota,2012,Aug,72.6,70.5,396531,384938,11593,2.9
North Dakota,2012,Sep,72.5,70.4,397001,385324,11677,2.9
North Dakota,2012,Oct,72.5,70.3,397453,385682,11771,3.0
North Dakota,2012,Nov,72.4,70.2,397899,386044,11855,3.0
North Dakota,2012,Dec,72.3,70.1,398367,386448,11919,3.0
North Dakota,2013,Jan,72.2,70.1,398890,386941,11949,3.0
North Dakota,2013,Feb,72.2,70.0,399469,387536,11933,3.0
North Dakota,2013,Mar,72.1,70.0,400112,388244,11868,3.0
North Dakota,2013,Apr,72.1,70.0,400851,389070,11781,2.9
North Dakota,2013,May,72.1,70.0,401517,389822,11695,2.9
North Dakota,2013,Jun,72.0,69.9,402024,390402,11622,2.9
North Dakota,2013,Jul,71.9,69.8,402383,390809,11574,2.9
North Dakota,2013,Aug,71.8,69.7,402531,391018,11513,2.9
North Dakota,2013,Sep,71.7,69.6,402511,391090,11421,2.8
North Dakota,2013,Oct,71.5,69.5,402486,391157,11329,2.8
North Dakota,2013,Nov,71.5,69.5,402613,391386,11227,2.8
North Dakota,2013,Dec,71.4,69.4,402945,391849,11096,2.8
North Dakota,2014,Jan,71.4,69.4,403489,392552,10937,2.7
North Dakota,2014,Feb,71.4,69.5,404290,393523,10767,2.7
North Dakota,2014,Mar,71.5,69.6,405352,394726,10626,2.6
North Dakota,2014,Apr,71.6,69.7,406510,395968,10542,2.6
North Dakota,2014,May,71.7,69.8,407697,397170,10527,2.6
North Dakota,2014,Jun,71.8,69.9,408963,398374,10589,2.6
North Dakota,2014,Jul,71.9,70.0,410272,399572,10700,2.6
North Dakota,2014,Aug,72.0,70.1,411625,400807,10818,2.6
North Dakota,2014,Sep,72.1,70.2,412889,401994,10895,2.6
North Dakota,2014,Oct,72.1,70.2,413859,402968,10891,2.6
North Dakota,2014,Nov,72.1,70.2,414357,403536,10821,2.6
